accountsapid,2019,2020,2021,Churn_Rule_year_wise,Churn_Rule_avg_cycle,Final_Churn,Final_churn_ProbabilityScore
155303.0,1,0,1,1,1,0,0.0
250316.0,0,1,0,1,0,1,1.0
170028.0,1,1,1,0,1,0,0.37465549607351384
146907.0,0,1,1,0,1,0,0.0
157818.0,1,0,0,1,0,1,1.0
150803.0,1,1,1,0,1,0,0.3342837039674602
226672.0,0,1,1,0,1,0,0.0
267616.0,1,1,1,0,2,1,0.14866263832074866
146944.0,1,1,0,1,2,1,1.0
162418.0,1,0,0,1,0,1,1.0
165393.0,1,1,0,1,1,0,0.13957175472928898
159216.0,1,0,1,1,1,0,0.0
157502.0,1,0,0,1,2,1,1.0
281719.0,1,1,0,1,2,1,0.9999115044247787
274239.0,0,1,1,0,1,0,0.0
1002505.0,1,1,1,0,2,1,0.9259818771810961
156025.0,1,0,0,1,2,1,0.998656056587091
217638.0,0,1,1,0,1,0,0.0
274192.0,1,1,0,1,2,1,0.8935247505167656
1023133.0,0,0,1,0,0,0,0.0
271225.0,0,1,0,1,1,0,0.544390220405234
1019677.0,0,1,0,1,0,1,1.0
1005947.0,0,1,1,0,2,1,0.6432837808014945
1007255.0,0,1,0,1,0,1,1.0
1015543.0,0,1,0,1,0,1,1.0
1006326.0,0,1,0,1,0,1,1.0
1013946.0,1,1,0,1,1,0,0.023054765925686026
1009484.0,1,1,0,1,1,0,0.0
223535.0,1,1,1,0,1,0,0.03266534966852521
1018423.0,0,1,0,1,0,1,1.0
1002166.0,1,0,1,1,1,0,0.0
145790.0,0,1,0,1,0,1,1.0
867766.0,0,1,0,1,0,1,1.0
159734.0,0,1,0,1,0,1,1.0
710414.0,0,1,0,1,1,0,0.0
834294.0,1,1,0,1,2,1,1.0
1016426.0,0,1,0,1,2,1,0.8367100306691619
1003434.0,1,1,1,0,2,1,0.2969396983315289
840810.0,1,1,1,0,1,0,0.08123680275974018
873291.0,0,1,1,0,2,1,0.13404143250932032
1020447.0,0,1,1,0,1,0,0.007795952918066973
1013804.0,1,1,0,1,2,1,1.0
224754.0,1,0,0,1,0,1,1.0
701830.0,1,1,0,1,1,0,0.0
757326.0,1,0,0,1,0,1,1.0
279183.0,0,1,1,0,1,0,0.0
868182.0,0,1,1,0,2,1,0.5683103545847322
1018780.0,0,1,0,1,0,1,1.0
1013674.0,1,0,0,1,2,1,1.0
268900.0,1,1,1,0,1,0,0.2147372424979704
179079.0,1,1,1,0,2,1,0.3342837039674602
1015355.0,0,1,1,0,1,0,0.0025
1018435.0,0,1,0,1,0,1,1.0
1017173.0,0,1,0,1,0,1,1.0
1007449.0,1,1,0,1,1,0,0.0
150740.0,0,1,0,1,0,1,1.0
206719.0,1,1,1,0,1,0,0.07022584971278643
284364.0,0,1,0,1,0,1,1.0
1023830.0,0,0,1,0,0,0,0.0
1016330.0,0,1,0,1,2,1,0.9999300699300698
1002265.0,1,0,0,1,0,1,1.0
864573.0,1,0,0,1,2,1,1.0
221352.0,1,0,0,1,0,1,1.0
1006392.0,1,0,0,1,0,1,1.0
206614.0,1,1,1,0,1,0,0.37465549607351384
154261.0,1,0,0,1,0,1,1.0
1004206.0,1,1,1,0,1,0,0.2798145059812898
1005306.0,1,1,1,0,1,0,0.026534298283947995
1007901.0,0,1,0,1,1,0,0.36662218163337085
187967.0,1,1,1,0,1,0,0.27390299123146655
1019477.0,0,1,0,1,0,1,1.0
287568.0,1,1,0,1,2,1,1.0
854418.0,1,1,1,0,1,0,0.3535879452290831
254904.0,1,1,1,0,2,1,0.4410639614284427
198511.0,1,0,0,1,0,1,1.0
155053.0,1,0,0,1,2,1,0.9952393899204243
1005725.0,1,1,1,0,1,0,0.0
158161.0,0,0,1,0,0,0,0.0
1008292.0,1,1,1,0,1,0,0.0
1003664.0,0,1,0,1,2,1,0.9971262626262626
273897.0,0,1,1,0,1,0,0.0
145725.0,1,0,0,1,0,1,1.0
164670.0,1,1,1,0,1,0,9.569377990430622e-05
275807.0,1,0,0,1,0,1,1.0
1022010.0,0,0,1,0,0,0,0.0
1019297.0,0,1,0,1,0,1,1.0
155516.0,1,0,0,1,0,1,1.0
276466.0,1,0,0,1,1,0,0.3808055555555556
154900.0,1,0,1,1,1,0,0.0
799191.0,1,1,1,0,1,0,0.0
1020130.0,0,1,0,1,0,1,1.0
153341.0,1,1,1,0,1,0,0.0
857874.0,0,1,0,1,0,1,1.0
721862.0,1,1,1,0,1,0,0.0
757315.0,1,0,0,1,0,1,1.0
158141.0,1,1,0,1,2,1,0.9495724511713947
271042.0,1,0,0,1,0,1,1.0
213921.0,0,1,0,1,0,1,1.0
206111.0,1,0,1,1,1,0,0.0
141747.0,1,1,1,0,1,0,0.2856622694189547
288061.0,0,1,1,0,1,0,0.0
145833.0,1,1,0,1,2,1,0.9270690189519876
1018757.0,0,1,0,1,1,0,0.3574639774839843
747542.0,0,1,1,0,1,0,0.0
159988.0,1,1,0,1,1,0,0.4874695890789215
775237.0,1,1,0,1,1,0,0.31941520269522333
1013143.0,0,1,0,1,0,1,1.0
287885.0,1,0,0,1,0,1,1.0
870202.0,0,1,0,1,2,1,1.0
209713.0,1,0,0,1,0,1,1.0
1013092.0,1,1,0,1,2,1,0.8122702374316867
1002006.0,1,1,1,0,1,0,0.45548187284805386
797752.0,0,1,0,1,0,1,1.0
20933.0,1,0,0,1,2,1,1.0
1022578.0,0,0,1,0,0,0,0.0
169449.0,1,1,0,1,2,1,0.16307972655077976
267745.0,1,1,1,0,1,0,0.2969396983315289
285829.0,1,1,1,0,2,1,0.3207061645784945
153069.0,1,0,0,1,2,1,1.0
269731.0,1,1,1,0,1,0,0.1788367974573598
1013509.0,1,0,0,1,0,1,1.0
854901.0,1,1,0,1,1,0,0.27591872044622845
156282.0,0,1,0,1,0,1,1.0
147129.0,1,0,1,1,1,0,0.0
178137.0,1,1,1,0,1,0,0.16963907539119505
1011198.0,0,1,1,0,1,0,0.0
710295.0,1,1,1,0,1,0,0.0
1022676.0,0,0,1,0,0,0,0.0
1007448.0,1,1,1,0,2,1,0.29325079758783057
260928.0,1,1,1,0,1,0,0.2697518756573173
1023835.0,0,0,1,0,0,0,0.0
226661.0,1,0,0,1,0,1,1.0
209247.0,1,1,0,1,1,0,0.0
872229.0,0,1,0,1,0,1,1.0
1013774.0,1,0,0,1,2,1,1.0
271667.0,1,0,0,1,0,1,1.0
280451.0,1,1,0,1,1,0,0.0
865101.0,1,0,1,1,1,0,0.0
197527.0,1,1,1,0,1,0,0.0
1013980.0,1,0,0,1,0,1,1.0
145826.0,1,1,0,1,1,0,0.001176470588235294
1012929.0,1,0,0,1,0,1,1.0
1007083.0,1,0,0,1,2,1,1.0
259934.0,1,0,1,1,1,0,0.0
240059.0,1,1,1,0,2,1,0.9259818771810961
284540.0,1,1,1,0,1,0,0.3360513218263841
148677.0,1,1,0,1,2,1,0.9534240975084479
739314.0,0,1,0,1,0,1,1.0
1002189.0,0,1,0,1,2,1,1.0
857835.0,1,1,0,1,1,0,0.0
847718.0,0,1,0,1,0,1,1.0
258999.0,1,0,1,1,1,0,0.0
229325.0,1,0,1,1,1,0,0.0047069797069797074
146800.0,1,0,0,1,0,1,1.0
729932.0,1,1,1,0,1,0,0.17107827262340386
257458.0,1,1,1,0,1,0,0.29325079758783057
1019591.0,0,1,0,1,2,1,0.9086542083152253
856956.0,0,1,0,1,2,1,0.9742857142857143
862704.0,1,1,0,1,2,1,0.8474781524012251
208743.0,1,1,1,0,1,0,0.0
1009965.0,1,0,0,1,1,0,0.0
1023944.0,0,0,1,0,0,0,0.0
260133.0,1,1,1,0,1,0,0.0
1012652.0,1,0,0,1,0,1,1.0
1011046.0,1,1,0,1,2,1,0.9983496168582375
1015309.0,0,1,1,0,1,0,0.0
268282.0,1,0,0,1,0,1,1.0
1015577.0,0,1,0,1,1,0,0.013935749130263114
162746.0,0,0,1,0,0,0,0.0
1022256.0,0,0,1,0,0,0,0.0
1010200.0,1,0,0,1,2,1,0.9999300699300698
1010274.0,1,0,0,1,0,1,1.0
213052.0,1,1,1,0,1,0,0.0
286087.0,1,1,1,0,1,0,0.33063366890413887
811221.0,1,0,0,1,2,1,1.0
812002.0,1,1,1,0,1,0,0.17582521908819884
155869.0,1,1,1,0,2,1,0.3419465926190472
238859.0,1,1,0,1,1,0,0.0
1009184.0,1,0,0,1,0,1,1.0
242612.0,1,1,1,0,1,0,0.0
1001190.0,1,1,0,1,1,0,0.0
1020076.0,0,0,1,0,2,1,0.43431226734710365
156881.0,1,0,0,1,2,1,0.9952393899204243
1022305.0,0,0,1,0,2,1,0.45101835787549294
1022318.0,0,0,1,0,1,0,0.028952132025641487
19190.0,1,1,1,0,1,0,0.2741884762780551
154623.0,0,1,0,1,0,1,1.0
773172.0,1,1,1,0,2,1,0.2741884762780551
144112.0,1,1,1,0,1,0,0.0
236470.0,1,1,1,0,1,0,9.569377990430622e-05
256082.0,1,1,0,1,2,1,1.0
847643.0,1,0,1,1,1,0,0.0
1015849.0,0,1,1,0,2,1,0.3306056468967165
203973.0,1,1,1,0,1,0,0.0
267348.0,1,1,1,0,1,0,0.0
276566.0,1,0,0,1,2,1,0.9974117836186801
1011940.0,1,1,1,0,1,0,0.0
1004960.0,1,1,1,0,1,0,0.0
158174.0,0,1,0,1,0,1,1.0
276342.0,0,1,0,1,0,1,1.0
856791.0,1,0,0,1,0,1,1.0
149886.0,0,1,0,1,0,1,1.0
18232.0,1,1,1,0,2,1,0.26120169481298544
774284.0,1,0,1,1,1,0,0.0
1001939.0,0,1,0,1,0,1,1.0
846055.0,0,0,1,0,0,0,0.0
1022314.0,0,0,1,0,1,0,0.0
780098.0,1,0,0,1,2,1,0.98
1014253.0,1,1,1,0,1,0,0.13812914304945342
259421.0,1,1,0,1,2,1,1.0
714048.0,1,1,1,0,1,0,0.0
1023248.0,0,0,1,0,0,0,0.0
281268.0,1,1,1,0,2,1,0.1677977280868841
280338.0,1,1,1,0,1,0,0.3342837039674602
1004754.0,1,1,1,0,2,1,0.35705409822438305
178865.0,1,1,1,0,2,1,0.2673042565660647
215108.0,1,1,0,1,2,1,1.0
1008999.0,0,1,0,1,0,1,1.0
158911.0,1,0,0,1,0,1,1.0
156182.0,1,0,0,1,0,1,1.0
218950.0,0,1,0,1,0,1,1.0
1022319.0,0,0,1,0,0,0,0.0
284574.0,1,0,0,1,0,1,1.0
1018985.0,0,0,1,0,0,0,0.0
844785.0,1,0,0,1,0,1,1.0
198358.0,1,1,1,0,2,1,0.9994285714285716
245141.0,1,1,0,1,2,1,0.9994075920617114
1022119.0,0,0,1,0,0,0,0.0
1022617.0,0,0,1,0,0,0,0.0
707839.0,1,0,1,1,1,0,0.0
1007209.0,1,0,0,1,1,0,0.0
1003197.0,1,1,0,1,1,0,0.0
829604.0,1,1,1,0,1,0,0.0
1011638.0,0,1,0,1,2,1,0.9971262626262626
265138.0,1,0,0,1,0,1,1.0
261439.0,0,1,0,1,0,1,1.0
751004.0,1,1,1,0,1,0,0.0
1006746.0,1,1,1,0,2,1,0.4159419726328416
145908.0,1,1,1,0,2,1,0.9994285714285716
189540.0,1,0,1,1,1,0,0.03892829492674515
148438.0,1,0,0,1,2,1,1.0
228854.0,0,1,1,0,1,0,0.0
149045.0,1,1,1,0,1,0,0.3855294657708702
1016599.0,0,1,0,1,1,0,0.02766666666666667
1017814.0,0,1,0,1,0,1,1.0
1020783.0,0,1,0,1,2,1,1.0
1016023.0,0,1,0,1,2,1,0.9947058823529411
796598.0,1,1,0,1,2,1,0.999133726647001
1018292.0,0,1,1,0,1,0,0.0
1007271.0,1,0,0,1,2,1,0.9983908045977011
847042.0,0,1,0,1,1,0,0.026859221859221863
1002604.0,1,1,1,0,2,1,0.4410639614284427
285784.0,1,0,0,1,2,1,0.9997058823529411
217243.0,1,1,1,0,1,0,0.482370252471936
217306.0,1,1,1,0,1,0,9.569377990430622e-05
868069.0,0,1,0,1,0,1,1.0
1015904.0,0,1,0,1,0,1,1.0
153040.0,1,1,1,0,1,0,0.2697518756573173
218544.0,1,0,0,1,2,1,0.9986766242547175
800839.0,1,0,0,1,0,1,1.0
1013590.0,1,0,0,1,0,1,1.0
1002475.0,1,1,0,1,2,1,0.4116152089211452
1014412.0,1,0,0,1,0,1,1.0
1002352.0,1,1,1,0,1,0,0.0
252262.0,1,0,0,1,0,1,1.0
275633.0,1,1,1,0,1,0,0.046110205902765516
727980.0,1,0,0,1,0,1,1.0
827039.0,0,1,1,0,1,0,0.0
147520.0,1,0,0,1,0,1,1.0
209382.0,0,1,0,1,0,1,1.0
834230.0,0,1,0,1,2,1,1.0
702862.0,0,0,1,0,0,0,0.0
163727.0,1,1,1,0,1,0,0.0
159344.0,1,1,1,0,1,0,9.569377990430622e-05
1018260.0,0,1,0,1,0,1,1.0
1021094.0,0,0,1,0,1,0,0.0
865267.0,1,0,0,1,2,1,1.0
865877.0,0,1,0,1,0,1,1.0
241270.0,0,1,1,0,1,0,9.569377990430622e-05
268219.0,1,0,0,1,0,1,1.0
156124.0,0,1,0,1,0,1,1.0
1004713.0,1,0,0,1,2,1,1.0
228067.0,1,1,1,0,1,0,0.0
828398.0,1,1,1,0,1,0,0.10851344168397592
283451.0,0,1,0,1,0,1,1.0
1013668.0,1,0,0,1,0,1,1.0
251193.0,0,1,0,1,0,1,1.0
22688.0,0,1,0,1,0,1,1.0
1014099.0,1,0,0,1,0,1,1.0
1018640.0,0,1,0,1,2,1,0.9999300699300698
265172.0,0,1,0,1,0,1,1.0
1011712.0,1,0,0,1,0,1,1.0
1002909.0,0,1,0,1,0,1,1.0
1021891.0,0,0,1,0,0,0,0.0
1023404.0,0,0,1,0,0,0,0.0
213923.0,1,1,1,0,1,0,0.0
247319.0,1,1,1,0,1,0,0.14866263832074866
160695.0,1,0,0,1,2,1,1.0
860703.0,1,0,0,1,2,1,0.9714885926784507
266705.0,1,1,1,0,1,0,0.0
1022100.0,0,0,1,0,0,0,0.0
1020967.0,0,1,0,1,0,1,1.0
1019856.0,0,0,1,0,0,0,0.0
1020299.0,0,1,1,0,1,0,0.0
286994.0,0,0,1,0,0,0,0.0
238997.0,1,1,0,1,2,1,1.0
221988.0,1,1,1,0,1,0,0.2689986978550111
165621.0,1,1,0,1,1,0,0.3439520696340208
799770.0,0,0,1,0,1,0,0.17920128466566262
709307.0,0,1,0,1,2,1,0.9921262626262626
278895.0,1,1,0,1,2,1,1.0
781491.0,1,0,0,1,2,1,1.0
163368.0,1,1,0,1,1,0,0.0
154235.0,1,0,1,1,1,0,0.0
268641.0,1,0,0,1,2,1,0.9963492063492063
1019763.0,0,1,0,1,2,1,1.0
179072.0,1,1,0,1,2,1,1.0
246959.0,0,0,1,0,0,0,0.0
280702.0,1,0,0,1,0,1,1.0
270173.0,1,1,1,0,2,1,0.9994285714285716
164484.0,1,1,1,0,1,0,0.0
274434.0,1,1,1,0,1,0,0.0
146612.0,1,1,1,0,1,0,9.569377990430622e-05
865091.0,0,1,1,0,1,0,0.1683981973002739
1017437.0,0,1,1,0,1,0,0.0
1006948.0,1,1,1,0,1,0,0.0
271584.0,1,1,0,1,2,1,1.0
1003273.0,1,1,1,0,1,0,0.01
1015553.0,0,1,0,1,0,1,1.0
258278.0,1,1,1,0,1,0,0.142952584655006
870259.0,0,1,1,0,1,0,0.07303369093078398
1013372.0,1,1,1,0,1,0,0.2381737280540412
220837.0,1,1,0,1,2,1,1.0
160678.0,1,1,1,0,1,0,0.0
144985.0,1,0,1,1,1,0,0.0
189386.0,1,1,1,0,1,0,0.0
163131.0,1,1,1,0,2,1,0.3852623170006391
215040.0,1,0,0,1,0,1,1.0
157132.0,1,0,0,1,2,1,0.7825
1018771.0,0,1,0,1,0,1,1.0
805751.0,1,1,1,0,1,0,0.0
1014753.0,1,0,0,1,0,1,1.0
168397.0,1,1,0,1,2,1,1.0
270503.0,1,1,1,0,1,0,0.0
236577.0,1,1,1,0,1,0,0.16395791571535193
246275.0,1,0,0,1,0,1,1.0
1023227.0,0,0,1,0,0,0,0.0
855312.0,0,1,0,1,0,1,1.0
1003582.0,1,1,1,0,1,0,0.2803106576126106
216943.0,1,0,0,1,0,1,1.0
147561.0,1,1,0,1,1,0,0.0
1007342.0,1,0,0,1,2,1,1.0
1016427.0,0,1,1,0,1,0,0.0
196042.0,1,0,0,1,0,1,1.0
254093.0,0,1,0,1,0,1,1.0
283744.0,1,1,0,1,1,0,0.1297382880216322
1007341.0,0,1,1,0,1,0,0.2954588172002464
1020629.0,0,1,1,0,1,0,0.2732667387257891
706941.0,1,0,0,1,0,1,1.0
750278.0,1,1,0,1,1,0,0.0
1018366.0,0,1,0,1,0,1,1.0
835875.0,1,0,0,1,2,1,1.0
259705.0,0,0,1,0,0,0,0.0
1002759.0,1,0,0,1,0,1,1.0
1007063.0,1,1,1,0,1,0,0.02419092319380257
169047.0,1,1,0,1,2,1,1.0
817604.0,1,1,1,0,1,0,0.07297733894346627
221643.0,1,1,1,0,1,0,0.0
1017309.0,0,1,0,1,0,1,1.0
213340.0,1,1,1,0,1,0,0.3063224381130819
271341.0,1,1,1,0,1,0,0.0
1016638.0,0,1,0,1,0,1,1.0
841168.0,1,1,1,0,1,0,0.0
859664.0,1,1,1,0,1,0,0.0
154296.0,1,1,1,0,1,0,0.11610484350814308
1007505.0,1,1,0,1,2,1,0.9999115044247787
1022201.0,0,0,1,0,1,0,0.05418008430312593
1003153.0,0,1,0,1,0,1,1.0
274588.0,1,1,1,0,2,1,0.9259818771810961
146771.0,1,1,1,0,1,0,9.569377990430622e-05
146887.0,1,1,1,0,2,1,0.2803106576126106
195832.0,1,1,0,1,1,0,0.10851622259684456
1006458.0,1,1,1,0,2,1,0.3855294657708702
1012604.0,1,1,0,1,1,0,0.001176470588235294
236423.0,1,1,0,1,1,0,0.0
1008876.0,1,1,0,1,1,0,0.0
816411.0,1,1,0,1,1,0,0.0
1014097.0,1,0,0,1,2,1,1.0
1010996.0,1,0,0,1,0,1,1.0
144201.0,1,1,1,0,2,1,0.2265830581275093
785475.0,1,1,0,1,1,0,0.05117765568128428
1005427.0,1,1,1,0,1,0,0.3342837039674602
225423.0,1,1,0,1,1,0,0.0
243742.0,1,1,1,0,1,0,0.37465549607351384
280807.0,1,1,1,0,1,0,0.0
148328.0,0,0,1,0,0,0,0.0
831625.0,0,1,0,1,0,1,1.0
864913.0,1,0,0,1,0,1,1.0
1011261.0,1,0,1,1,1,0,0.0
278830.0,0,1,1,0,1,0,0.0
165325.0,0,1,0,1,0,1,1.0
1020660.0,0,1,1,0,1,0,0.6766953951845255
147505.0,1,1,1,0,1,0,0.08539262063707
819542.0,1,0,0,1,0,1,1.0
865634.0,1,0,0,1,0,1,1.0
1015933.0,0,1,1,0,1,0,0.370124299445206
1020618.0,0,1,0,1,0,1,1.0
714086.0,1,1,1,0,2,1,0.4055144218810775
203314.0,1,1,1,0,1,0,0.03552063111122319
1018439.0,0,1,1,0,1,0,0.06512755506181805
169895.0,1,1,1,0,1,0,0.06378632085195257
1011035.0,1,1,1,0,2,1,0.6319945048006672
723167.0,1,0,0,1,2,1,0.94
1022159.0,0,0,1,0,0,0,0.0
228057.0,1,1,0,1,1,0,0.0
1004651.0,0,0,1,0,1,0,0.0220775807996675
221112.0,0,1,1,0,1,0,0.0
1023234.0,0,0,1,0,0,0,0.0
869993.0,0,0,1,0,1,0,0.4341320154560249
148952.0,1,1,0,1,1,0,0.0
1004676.0,1,0,0,1,0,1,1.0
156858.0,1,1,1,0,1,0,0.37465549607351384
1022426.0,0,0,1,0,1,0,0.10918703487926244
159424.0,1,0,0,1,2,1,1.0
156620.0,1,0,1,1,1,0,0.0
165537.0,1,0,1,1,1,0,0.0
170214.0,1,0,0,1,2,1,0.9999300699300698
858697.0,1,1,1,0,1,0,0.26120169481298544
168129.0,1,1,1,0,1,0,0.0
250202.0,1,1,0,1,1,0,0.0
229045.0,1,0,0,1,2,1,0.6214305555555556
1018597.0,0,1,0,1,0,1,1.0
169783.0,1,1,1,0,1,0,0.0
218958.0,1,1,1,0,1,0,9.569377990430622e-05
812805.0,1,0,0,1,0,1,1.0
265849.0,1,0,0,1,0,1,1.0
1006545.0,1,1,1,0,1,0,0.2705820169127718
165357.0,0,1,0,1,0,1,1.0
192587.0,1,0,0,1,2,1,0.9999300699300698
177611.0,1,0,0,1,0,1,1.0
146099.0,1,1,1,0,1,0,0.10699098847864608
1017161.0,0,1,1,0,1,0,0.0
228690.0,1,0,0,1,0,1,1.0
160635.0,1,1,1,0,1,0,0.33063366890413887
163579.0,1,1,1,0,1,0,0.0
20231.0,0,1,0,1,0,1,1.0
1023302.0,0,0,1,0,1,0,0.2867336364067485
163322.0,1,0,0,1,0,1,1.0
151621.0,1,1,0,1,2,1,1.0
831690.0,1,0,0,1,2,1,0.9999300699300698
843354.0,0,0,1,0,0,0,0.0
156516.0,1,1,1,0,1,0,0.0
22494.0,1,0,0,1,2,1,0.9614885926784507
1010991.0,1,1,1,0,1,0,0.0
247006.0,1,1,0,1,2,1,1.0
1015001.0,0,1,0,1,0,1,1.0
277106.0,1,1,1,0,1,0,0.14866263832074866
1015477.0,0,1,0,1,2,1,1.0
1017978.0,0,1,1,0,1,0,0.0
164803.0,1,1,1,0,1,0,0.0953573836532605
160545.0,1,1,0,1,2,1,0.9999115044247787
152422.0,0,1,0,1,0,1,1.0
872659.0,0,0,1,0,0,0,0.0
223328.0,1,0,0,1,2,1,1.0
818744.0,1,1,1,0,1,0,0.026534298283947995
172352.0,1,1,1,0,1,0,0.2265830581275093
155150.0,0,0,1,0,0,0,0.0
721151.0,1,1,0,1,2,1,0.939563968446937
145143.0,1,0,0,1,0,1,1.0
1001945.0,0,1,0,1,0,1,1.0
178905.0,1,1,0,1,1,0,0.0
1006648.0,0,1,0,1,0,1,1.0
1020176.0,0,1,1,0,1,0,0.294194935765322
1015415.0,0,1,0,1,1,0,0.0
191030.0,1,1,1,0,1,0,0.3855294657708702
157426.0,1,0,0,1,2,1,1.0
1009976.0,1,1,1,0,1,0,0.0
854809.0,1,1,1,0,1,0,0.13022477770647478
1021518.0,0,0,1,0,0,0,0.0
280360.0,1,1,0,1,2,1,1.0
281430.0,1,1,0,1,2,1,1.0
1004380.0,1,1,1,0,2,1,0.3477630493266246
1022369.0,0,0,1,0,1,0,0.06423486966307901
1006418.0,1,1,0,1,2,1,1.0
176164.0,0,0,1,0,0,0,0.0
1010352.0,1,1,0,1,2,1,1.0
157897.0,1,1,1,0,1,0,0.35705409822438305
1001839.0,1,1,1,0,2,1,0.47207155568216946
156722.0,1,0,1,1,1,0,0.0
227319.0,1,0,0,1,2,1,1.0
272152.0,1,1,0,1,1,0,0.013915155536075639
1022903.0,0,0,1,0,0,0,0.0
190240.0,1,0,0,1,0,1,1.0
1007166.0,1,1,1,0,1,0,0.31351667013860873
1004272.0,1,1,1,0,1,0,0.0
843922.0,0,1,0,1,0,1,1.0
195563.0,1,0,0,1,0,1,1.0
1008897.0,1,0,0,1,0,1,1.0
1013822.0,1,1,0,1,1,0,0.0
1017096.0,0,1,0,1,0,1,1.0
711117.0,0,0,1,0,1,0,0.09009753231519925
287304.0,1,1,1,0,2,1,0.4410639614284427
1013824.0,1,0,0,1,0,1,1.0
193369.0,1,1,0,1,1,0,0.05083085679388216
145956.0,1,1,1,0,1,0,0.0
1011193.0,1,0,0,1,2,1,0.9855363984674329
1014462.0,1,0,0,1,0,1,1.0
195119.0,1,1,1,0,1,0,0.0
1018165.0,0,1,0,1,1,0,0.6265999644150656
162973.0,0,1,0,1,0,1,1.0
1008770.0,1,1,1,0,1,0,0.0
1017680.0,0,1,1,0,1,0,0.0
220582.0,1,1,0,1,2,1,0.999133726647001
751140.0,0,1,0,1,2,1,1.0
218075.0,1,1,1,0,2,1,0.4551685317331483
178339.0,1,1,1,0,1,0,0.057796036144926885
194439.0,1,1,1,0,1,0,0.2612663328175838
1002763.0,0,1,1,0,1,0,9.569377990430622e-05
1014148.0,1,1,1,0,1,0,0.2705820169127718
144981.0,1,1,0,1,2,1,0.30134741917804114
268949.0,1,1,0,1,2,1,0.8458269388843543
1015611.0,0,1,0,1,0,1,1.0
285612.0,0,1,0,1,1,0,0.20114234432092712
156679.0,1,0,1,1,1,0,0.0
1013310.0,1,0,0,1,0,1,1.0
1007073.0,0,0,1,0,2,1,0.44701227916222946
178891.0,1,1,1,0,1,0,0.0
807178.0,1,1,1,0,1,0,0.0
711120.0,1,1,1,0,2,1,0.142952584655006
847731.0,1,0,0,1,0,1,1.0
868047.0,0,1,1,0,1,0,0.0010725552050473185
1001306.0,1,0,0,1,0,1,1.0
1020216.0,0,1,1,0,1,0,0.34876739416803
786739.0,1,1,1,0,1,0,0.10328793971361934
179539.0,1,0,1,1,1,0,0.0
1012427.0,1,1,0,1,1,0,0.1790099738726658
158391.0,1,0,1,1,1,0,0.006306306306306306
704441.0,1,1,0,1,2,1,1.0
260014.0,1,0,0,1,2,1,0.9971047179002024
1010022.0,1,0,0,1,0,1,1.0
1014370.0,1,0,0,1,0,1,1.0
207173.0,0,1,1,0,1,0,0.0
827508.0,1,1,0,1,2,1,0.5723182646321806
149903.0,1,0,0,1,0,1,1.0
197129.0,0,1,1,0,1,0,0.052739124103539536
1001877.0,1,0,0,1,0,1,1.0
163089.0,0,1,0,1,0,1,1.0
848533.0,0,1,0,1,0,1,1.0
168065.0,1,1,1,0,2,1,0.45548187284805386
266326.0,1,1,1,0,1,0,0.0
19383.0,1,0,0,1,0,1,1.0
167903.0,1,1,1,0,1,0,0.0
251789.0,1,1,1,0,1,0,0.0
172003.0,1,0,0,1,0,1,1.0
1023054.0,0,0,1,0,0,0,0.0
1020725.0,0,1,0,1,0,1,1.0
194703.0,1,1,1,0,1,0,0.0
210376.0,1,1,0,1,2,1,0.9994075920617114
263681.0,1,1,1,0,1,0,0.08065624068466963
269680.0,1,1,0,1,1,0,0.0
1017054.0,0,1,0,1,0,1,1.0
709798.0,0,1,0,1,2,1,0.6013519552532971
153515.0,1,1,1,0,1,0,0.34320972901031493
1003548.0,1,1,1,0,1,0,0.1047680201830179
1009201.0,0,1,1,0,1,0,0.0
1014096.0,1,0,0,1,0,1,1.0
1001847.0,1,1,1,0,1,0,0.0
1014281.0,1,0,0,1,0,1,1.0
1008913.0,1,0,0,1,2,1,0.9994252873563219
836782.0,1,0,0,1,0,1,1.0
1003135.0,1,1,1,0,1,0,0.11610484350814308
1003068.0,0,1,0,1,0,1,1.0
1020728.0,0,1,0,1,0,1,1.0
189366.0,1,1,1,0,2,1,0.37465549607351384
852919.0,1,1,1,0,1,0,0.0
747580.0,0,1,0,1,0,1,1.0
251376.0,1,0,0,1,2,1,0.9458823529411765
1003487.0,1,1,0,1,1,0,0.0
1005277.0,1,0,0,1,2,1,0.948844696969697
206165.0,0,1,0,1,0,1,1.0
866107.0,1,1,1,0,1,0,9.569377990430622e-05
282674.0,1,1,1,0,1,0,0.0
1022015.0,0,0,1,0,0,0,0.0
1021160.0,0,0,1,0,1,0,0.10547477438949794
152695.0,1,0,0,1,0,1,1.0
154846.0,1,1,0,1,2,1,1.0
1017394.0,0,1,1,0,1,0,9.569377990430622e-05
714318.0,1,0,0,1,0,1,1.0
1001786.0,1,1,1,0,1,0,0.0
821385.0,1,0,0,1,0,1,1.0
1017384.0,0,1,0,1,0,1,1.0
854368.0,1,1,0,1,2,1,1.0
1011259.0,1,1,1,0,2,1,0.3236976969530581
1015419.0,0,1,0,1,0,1,1.0
157091.0,1,1,0,1,1,0,0.0
164516.0,1,1,1,0,2,1,0.4551685317331483
247567.0,1,0,0,1,0,1,1.0
1005167.0,1,1,1,0,1,0,0.2668941321500081
823859.0,0,0,1,0,0,0,0.0
214816.0,0,1,0,1,2,1,0.9826573426573425
